Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
8446,Discovery Health Partners,,51 - 100,22.5,2,0.0,venture_unknown,Late Stage Venture,1.0,5094134.0,crunchbase,Itasca,United States,US-Central,['Discovery Health'],Midwest,Carrick Capital Partners,,Illinois,ead107c26f97d3c4e8d75847e0cdb1fb,60143,discovery-health-partners
8447,IOmx Therapeutics,,11 - 50,44.610495,1,44.610495,venture_a,Early Stage Venture,4.0,,crunchbase,Munich,Germany,GSA,['ImModutome'],,Sofinnova Partners;MPM Capital;Wellington Partners;M Ventures,,Bayern,ee76a1f44853b7d85f66ae6a23127fbc,82152,iomx-therapeutics
8448,Leukos Biotech,,1 - 10,4.009199,2,3.923547,venture_unknown,Late Stage Venture,1.0,29080925.0,crunchbase,Barcelona,Spain,Mediterranean,,,Inveready,,Catalonia,c502211b215afbaa7aee54d0e49c54b1,08021,leukos-biotech
8449,Bricklane.com,,11 - 50,7.477978999999999,4,5.777121,venture_a,Early Stage Venture,5.0,1189108.0,crunchbase,London,United Kingdom,UK&I,,,dmg ventures;LocalGlobe;Clocktower Technology Ventures;A/O Proptech;Form Ventures,,England,ca82b18c3edf72200790dab150215290,EC2A 1DS,bricklane-com
8450,Bloom Farms,,51 - 100,0.0,3,0.0,venture_a,Early Stage Venture,1.0,1845562.0,crunchbase,San Francisco,United States,,,,Archytas Ventures,,California,ebbeef9572356d6c0c8fc4b3b3226931,,bloom-farms
8451,DROPIT,,11 - 50,7.6,3,30.5,venture_a,Early Stage Venture,,,crunchbase,Miami,United States,,,,,,Florida,ca11614aa2951e80985f7fe346c230cb,,dropit-inc
8452,Site 1001,,51 - 100,17.275,3,6.275,venture_unknown,Late Stage Venture,,,crunchbase,Kansas City,United States,US-Central,['Innovations 10.01'],Heartland,,,Missouri,d5826c5365a0506731f0f659cd1051c5,64106,site-1001-inc
8453,WhoTrades,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,199901.0,crunchbase,New York,United States,US-East,,New York,FinSight Ventures,,New York,8a4ee093487b209bee614d95da17e01e,10119,whotrades-2
8454,Antidote.me,,11 - 50,28.9,5,11.0,venture_unknown,Late Stage Venture,3.0,639908.0,crunchbase,London,United Kingdom,UK&I,['TrialReach'],,Octopus Ventures;Merck Global Health Innovation Fund;Smedvig Capital,,England,c38034eb9dae0c5ae32192e83fdfc242,WC2H 9LT,antidote-me
8455,Ample Foods,,1 - 10,4.0,4,15.0,venture_a,Early Stage Venture,1.0,520300.0,crunchbase,San Francisco,United States,US-West,,Northern California,,"Bartosh, Dean",California,7d6b9c4716d4f16251049f672d4a7b5e,94103,ample-foods
8456,All Light Enterprises t/a Anytime Airtime,,1 - 10,0.076614,3,0.398037,venture_a,Early Stage Venture,,,crunchbase,Gaborone,Botswana,Africa,['Anytime'],,,,South-East,58035a985e9a9130cbcf41a3f8694f6b,0000,all-light-enterprises-t-a-anytime-airtime
8457,Toxys,,1 - 10,0.055953,2,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,Leiden,Netherlands,WEM,,,InnovationQuarter;Zeeuws Investerings Fonds,,Zuid-Holland,1b2c263e26783ac75bac6d8bd1816977,2333 CG,toxys
8458,Chicken Soup for the Soul,,11 - 50,33.0,1,33.0,venture_unknown,Late Stage Venture,1.0,427991.0,crunchbase,Cos Cob,United States,US-East,,New York,Capitala Group,,Connecticut,7d9dd9b92053bca339df5ad3455ba870,06807,chicken-soup-for-the-soul
8459,RANK Software,,,2.996703,3,0.0,venture_unknown,Late Stage Venture,1.0,10463881.0,crunchbase,Toronto,Canada,Canada,[' RANK '],,SenseAI Ventures,,Ontario,a07a722f192543a582bff851498f3ab8,,rank
8460,DialSource,,11 - 50,26.055,5,10.0,venture_b,Early Stage Venture,1.0,3806175.0,crunchbase,Sacramento,United States,US-West,,Northern California,Camden Partners,,California,e5f6dd84d20d44e955e567f04f5afd3d,95815,dialsource
8461,Orchestra One,,,3.5,2,2.5,venture_a,Early Stage Venture,4.0,,crunchbase,San Francisco,United States,,['OrchestraOne'],,Aslanoba Capital;1776 Ventures;RTAventures VC,"Livingston, Peter",California,c99ba3bbb00db629378fdf97e9958973,,orchestraone
8462,Motimatic,,1 - 10,7.4,3,4.0,venture_a,Early Stage Venture,3.0,10656352.0,crunchbase,San Francisco,United States,US-West,,Northern California,City Light Capital;University Ventures;New Markets Venture Partners,,California,b61696bec0d0f00c790e43b3248ae98d,94103,motimatic
8463,ProcedureFlow,,11 - 50,2.9,1,2.9,venture_unknown,Late Stage Venture,1.0,3906325.0,crunchbase,Saint John,Canada,Canada,,,Build Ventures,,New Brunswick,e6b29edb20be12314e92ffd6ebf6b499,E2L 4V1,procedureflow
8464,Copado,,51 - 100,8.832372,1,8.832372,venture_a,Early Stage Venture,2.0,1116741.0,crunchbase,Madrid,Spain,Mediterranean,,,Insight Partners;Salesforce Ventures,,Madrid,e66590478a99d47e520bfc7fc621288f,28023,copado
8465,Fielo,,51 - 100,7.0,1,7.0,venture_unknown,Late Stage Venture,2.0,4022258.0,crunchbase,San Francisco,United States,US-West,,Northern California,Confrapar;Lorinvest,,California,a07cd7e4fc289c5ed1716b4ddb07c605,94104,fielo
8466,Qotient,,11 - 50,0.0,1,1.90355,venture_unknown,Late Stage Venture,1.0,7220899.0,crunchbase,San Francisco,United States,US-West,,Northern California,Enterprise Angels,,California,c353a71fccb9f0abded4e430eb0ae8b5,95113,qotient
8467,encompass,,51 - 100,8.022233,4,0.793968,venture_unknown,Late Stage Venture,2.0,3403223.0,crunchbase,Glasgow,United Kingdom,UK&I,,,Scottish Development International;Scottish Investment Bank,,Glasgow City,2bd2896dbdd29a7d9256063dfb5f7283,G1 2ER,encompass-corporation
8468,Tummy Lab,,1 - 10,0.416135,4,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Göteborg,Sweden,Nordics,,,Chalmers Ventures AB,,Vastra Gotaland,4ff245bcfb02836ad7f5e8833dc42d9b,,tummy-lab
8469,Share Rocket Inc,,11 - 50,5.65,2,5.0,venture_a,Early Stage Venture,2.0,22067872.0,crunchbase,Addison,United States,US-West,,Southwest,Tribune Broadcasting;Fox Networks Group,,Texas,e2d30181b40763e81890311643b14b4b,75001,share-rocket-inc
8470,Wurk,,51 - 100,18.32,7,11.0,venture_unknown,Late Stage Venture,6.0,1984622.0,crunchbase,Denver,United States,US-West,['Wurk'],Mountain Desert,ARCADIAN Fund;Salveo Capital;Altitude Investment Management;Arcview Group;Poseidon Asset Management;Phyto Partners,,Colorado,0b5c1058a7d56a1cb850b414aad8b0b7,80205,wurk
8471,Fortanix,,51 - 100,31.0,3,23.0,venture_b,Early Stage Venture,1.0,1385299.0,crunchbase,Mountain View,United States,US-West,,Northern California,Intel Capital,,California,98375072616e24a5745bd615ce71d1a6,94041,fortanix
8472,Bioxis Pharmaceuticals,,11 - 50,2.807254,4,2.807254,venture_unknown,Late Stage Venture,1.0,16186022.0,crunchbase,Lyon,France,WEM,['Cytosial Biomedic'],,Juvamed,,Rhone-Alpes,3ba45cb213ecc9c6f4ccce07ddb376b1,69007,bioxis-pharmaceuticals
8473,PervasID,,,3.885862,3,2.635977,venture_a,Early Stage Venture,4.0,13668844.0,crunchbase,Cambridge,United Kingdom,UK&I,,,Parkwalk Advisors;Martlet Capital;Cambridge Angels group;Angel backers and Cambridge investment funds,,Cambridgeshire,545b86583b11c79b09cb02713b69f35e,,pervasid
8474,District M,,51 - 100,20.0,2,12.0,venture_a,Early Stage Venture,2.0,2393795.0,crunchbase,Montréal,Canada,Canada,,,Fonds de solidarité FTQ;Investissement Quebec,,Quebec,38624a6d89574f5fbcd1ec116ef45be2,H2T 3B3,district-m
8475,Briskeye,,,1.285742,1,1.285742,venture_unknown,Late Stage Venture,,,crunchbase,Saltsjöbaden,Sweden,Nordics,,,,,Stockholms Lan,ec08ca18d3a5d6195bae722ebc7510d1,133 36,briskeye
8476,Mable,,51 - 100,14.213103,3,10.317036,venture_c,Late Stage Venture,1.0,180202.0,crunchbase,Sydney,Australia,Oceania,['Better Caring'],,Ellerston Capital,,New South Wales,6054f8b9c144c4f475ecb2fe02cbbbc8,2000,better-caring
8477,"Kencor Health, Inc",,1 - 10,3.719,2,2.069,venture_unknown,Late Stage Venture,,14907394.0,crunchbase,Sunnyvale,United States,US-West,,Northern California,,,California,7d5b1162b5fce9105aa17769e6c7c69b,94085,ribbideo-inc
8478,Canvas Medical,,11 - 50,3.0,2,3.0,venture_unknown,Late Stage Venture,4.0,5307958.0,crunchbase,San Francisco,United States,US-West,,Northern California,Village Global;iSeed Ventures;Upfront Ventures,"Yap, Jeremy",California,29bf06f4f7dc71f93ce69ee2ebd5f8c9,94122,canvas-medical
8479,ofo,,1001 - 5000,2151.231992,9,866.0,venture_f,Late Stage Venture,5.0,514484.0,crunchbase,Haidian,China,Greater China,"['Ofo Xiaohuangche ', 'ofo 小黄车 ']",,Junli Finance;Haofeng Group;Ant Financial;Tianhe Capital;Alibaba Group,,Beijing,cf9c381c89d1ee87b3ee36869cd8814f,,ofo
8480,Refash,,11 - 50,0.294,2,0.0,venture_unknown,Late Stage Venture,2.0,1107417.0,crunchbase,Singapore,Singapore,Asean,,,Plug and Play;Plug and Play Asia Pacific,,Central Region,4dfe52fe9df2c8e1177a78578667f1ed,409286,refash
8481,Maxwell Plus,,11 - 50,3.776776,5,2.616776,venture_unknown,Late Stage Venture,1.0,5118019.0,crunchbase,Brisbane,Australia,Oceania,"['Maxwell MR', 'Maxwell Plus']",,Main Sequence Ventures,,Queensland,fb82b84ebf6a4dafa45f999bd1cde653,,maxwell-mri
8482,Tyremarket.com,,11 - 50,0.74,2,0.5,venture_unknown,Late Stage Venture,2.0,202914.0,crunchbase,Bengaluru,India,India,,,Full Circle Partners,"Welch, Michael",Karnataka,ac338d22d5b339978e177ad62e2701c9,,tyremarket-com
8483,StrideSpark,,,2.2,2,0.0,venture_a,Early Stage Venture,,,crunchbase,San Francisco,United States,,,,,,California,ed9187a92cd25ba684ea8386217bf0c9,,stridespark
8484,CarLabs,,11 - 50,4.690775,2,4.690775,venture_unknown,Late Stage Venture,,19185286.0,crunchbase,Calabasas,United States,US-West,,Greater Los Angeles,,,California,8c7b0834000b2cbc3cce89daac6fb945,91302,carlabs
8485,Juzix,,,23.0,1,23.0,venture_a,Early Stage Venture,1.0,2854583.0,crunchbase,Shanghai,China,Greater China,['Juzhen Financials'],,Wanxiang America,,Shanghai,14d4c77080709ff52f79457304a6928f,,juzhen-financials
8486,UangTeman,,101 - 250,22.735204,5,10.0,venture_b,Early Stage Venture,5.0,244713.0,crunchbase,Jakarta,Indonesia,Asean,['PT Digital Alpha Indonesia'],,KDDI Open Innovation Fund;Pegasus Tech Ventures;Draper Associates;Global Brain Corporation;Spiral Ventures,,Jakarta Raya,9bce63e6e926cc524477a8500cfa7b66,12870,uangteman
8487,Vidal Healthcare,,101 - 250,10.0,1,10.0,venture_unknown,Late Stage Venture,1.0,326586.0,crunchbase,Bangalore,India,India,,,Ambit Pragma Ventures,,Karnataka,e06e8329e4cd46c1234529e72e68aa35,560066,vidal-healthcare
8488,ICONOMI,,11 - 50,10.6,1,10.6,venture_unknown,Late Stage Venture,,11586348.0,crunchbase,Ljubljana,Slovenia,CESA,,,,,Ljubljana Urban Commune,fce653cb9794d4d5a46ab650dbe9ddee,,iconomi
8489,Harrington Re,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Hamilton,Bermuda,US-Central (Caribbean),,,Kayon Partners,,Hamilton,72e2a4b90bf2a81dd050fb1a9c503fdf,HM08,harrington-re
8490,Anorak Ventures,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,10117739.0,crunchbase,San Francisco,United States,,['Anorak'],,7percent Ventures,,California,ce71834ce90e4e588b132d772375d781,,anorak-ventures-2
8491,Medical Channel,,11 - 50,19.171779,1,19.171779,venture_unknown,Late Stage Venture,2.0,,crunchbase,Sydney,Australia,Oceania,,,Sandbar Investments;Wingate Group,,New South Wales,7e1fc016cfe5411ce05f0ff5520a567e,2061,medical-channel
8492,Odyssey,,51 - 100,31.4625,5,25.0,venture_b,Early Stage Venture,2.0,10234.0,crunchbase,New City,United States,,['Olympia Media Group'],,,"Epstein, Jason;Lazerow, Michael",New York,23376183288fa24d35e674ac98472a36,,odyssey-inc
8493,Synotrac,,,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Philadelphia,United States,,,,Dreamit Ventures,,Pennsylvania,9e322ce6e090ccc14af89c954c7bea14,,synotrac
8494,Immunic,,11 - 50,35.86354199999999,4,11.923854,venture_a,Early Stage Venture,6.0,7483889.0,crunchbase,San Diego,United States,US-West,['Immunic Therapeutics'],Pacific Southwest (Orange County and San Diego),Life Sciences Partners;Omega Funds;IBG Risikokapitalfonds II GmbH & Co. KG;Fund+;Bayern Kapital;LifeCare Partners,,California,a8250896e255b2e411efebebf9cfc7c5,92127,immunic-ag
8495,Wrainbo,,1 - 10,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,30746418.0,crunchbase,Atlanta,United States,,,,Dreamit Ventures,,Georgia,c300b4328d1f897f2ac547de502a3091,,wrainbo
8496,Prestige and Homeseeker Park & Leisure Homes,,51 - 100,16.920474,1,16.920474,venture_unknown,Late Stage Venture,1.0,3318085.0,crunchbase,Rushden,United Kingdom,UK&I,,,Praesidian Capital,,Northamptonshire,9c584f99db72d69b69203c6869c78f0d,NN10 6GL,prestige-and-homeseeker-park-leisure-homes
8497,Medherant,,1 - 10,7.644195,4,2.2328900000000003,venture_a,Early Stage Venture,1.0,15438085.0,crunchbase,Coventry,United Kingdom,UK&I,,,Mercia Technologies,,Coventry,5a33efd597afacbb4b4ddb4fd8db69b5,,medherant
8498,Fortis Therapeutics,,,18.0,1,18.0,venture_a,Early Stage Venture,5.0,16447155.0,crunchbase,La Jolla,United States,US-West,,Pacific Southwest (Orange County and San Diego),Bregua Corporation;Lilly Asia Ventures;Avalon Ventures;OUP (Osage University Partners);Vivo Capital,,California,0195e2d485841744f91dbacc7cf1b172,92037,fortis-therapeutics
8499,Carbyne,,101 - 250,39.9,4,12.5,venture_b,Early Stage Venture,3.0,2334387.0,crunchbase,New York,United States,US-East,,New York,Elsted Capital Partners;Founders Fund;FinTLV Ventures,,New York,73e6eb7239ff37ae764b0f53cf1e4d62,10001,reporty-2
8500,StreetWire,,,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,20981007.0,crunchbase,New York,United States,US-East,['StreetWire LLC'],New York,Moderne Ventures,"Freedman, Constance",New York,004b7a8853c63d1cdde474d8d4758c53,10022,streetwire
8501,LightStep,,101 - 250,70.0,4,41.0,venture_c,Late Stage Venture,5.0,486350.0,crunchbase,San Francisco,United States,US-West,,Northern California,Redpoint;Altimeter Capital;Harrison Metal;Sequoia Capital;Cowboy Ventures,,California,e48c5d1b4a66268a7f1bd3601f27bb74,94105,lightstep
8502,Tempow,,11 - 50,4.632802,3,4.0,venture_a,Early Stage Venture,3.0,3121925.0,crunchbase,Paris,France,WEM,,,Balderton Capital;C4 Ventures;The Refiners,,Ile-de-France,bbccaeb1406aa76fd1b4803077bc0843,75009,tempow
8503,ReVibe Energy,,1 - 10,0.967845,3,0.91322,venture_a,Early Stage Venture,4.0,5777755.0,crunchbase,Gothenburg,Sweden,Nordics,,,Chalmers Ventures AB;Lindeblad Technology;Almi Invest;Saab Ventures,,Vastra Gotaland,d2281543360ae719781da4bd07f5d6d3,411 33,revibe-energy
8504,JDS Silver,,,65.0,1,65.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Vancouver,Canada,Canada,,,Denham Capital,,British Columbia,5b9b47368c52e30524f34a49cf9f4926,,jds-silver
8505,XGene,,,10.0,1,10.0,venture_a,Early Stage Venture,2.0,,crunchbase,Taiwan,China,Greater China,,,CAIF;The Hina Group,,Jiangsu,efe3db86527cdb2371f90f949fe7732a,,xgene
8506,Ramblin’ Brands,,1 - 10,4.4,1,4.4,venture_unknown,Late Stage Venture,2.0,232292.0,crunchbase,Singapore,Singapore,Asean,,,ORIFLAMME;DSG Consumer Partners,,Central Region,24582bb6dad5f2559307a92a600ddbe3,081981,ramblin-brands
8507,Nomad Education,,11 - 50,1.129536,2,0.892708,venture_a,Early Stage Venture,3.0,2747457.0,crunchbase,Paris,France,WEM,,,Coface;Bpifrance,"Guermonprez, Damien",Ile-de-France,e32c923c6e6ae5b1f1d2779f0e99fe6d,75009,nomad-education
8508,Taxfix,,101 - 250,45.0,3,30.0,venture_b,Early Stage Venture,3.0,50714.0,crunchbase,Berlin,Germany,GSA,,,Redalpine;Valar Ventures;Creandum,,Berlin,948155cd1f9d6bb6b96c23fecbf4f632,10245,taxfix
8509,Dooer,,1 - 10,4.6,1,4.6,venture_unknown,Late Stage Venture,,545098.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,6b87a3c05eb4c9b43a960e8e082699be,111 44,dooer
8510,SA HEOH,,1 - 10,2.554681,1,2.554681,venture_unknown,Late Stage Venture,1.0,,crunchbase,Paris,France,WEM,,,NewAlpha Asset Management,,Ile-de-France,d5b937a5c22beee65a60e8a812bd0f22,,sa-heoh
8511,AgPlus diagnostics,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,9000331.0,crunchbase,Bedford,United Kingdom,UK&I,,,UK Innovation & Science Seed Fund,,Bedfordshire,7c4cb16192747cca65c4687269f4d91b,MK44 1LQ,agplus-diagnostics
8512,ebb3,,11 - 50,2.486314,3,1.123612,venture_unknown,Late Stage Venture,2.0,24655813.0,crunchbase,Nether Alderley,United Kingdom,UK&I,,,Maven Venture Capital Trusts;NPIF Maven Equity Finance,,Cheshire,791df6f98f96cfc607d8f50380c1f924,,ebb3
8513,Ascent Robotics,,51 - 100,17.893439,2,17.093439,venture_a,Early Stage Venture,2.0,6566611.0,crunchbase,Tokyo,Japan,Japan,,,SBI Investment,"Broadman, Bart Joseph",Tokyo,3dda936b6783fda6909ba6061090fe14,150-0012,ascent-robotics-inc
8514,amunix,,11 - 50,73.0,1,73.0,venture_a,Early Stage Venture,9.0,12343719.0,crunchbase,Mountain View,United States,US-West,,Northern California,Two River;Casdin Capital;Delian Capital;Redmile Group;Venrock;Omega Funds;Polaris Partners;Longitude Capital;Frazier Healthcare Partners,,California,89494e775f3456532731bdb9be3db8c5,94043,amunix-2
8515,AMOpportunities,,11 - 50,3.3,2,2.2,venture_a,Early Stage Venture,5.0,378338.0,crunchbase,Chicago,United States,US-Central,,Midwest,Dreamit Ventures;University of Chicago;OCA Ventures;M25;HealthX Ventures,,Illinois,5a9d8f24bc9abac98ff21beccd5f90fb,60654,amopportunities
8516,412 Networks Inc.,,,7.670106,1,7.670106,venture_a,Early Stage Venture,2.0,,crunchbase,Durham,United States,,,,Six Ventures Inc.,"Apostolopoulos, Steve",North Carolina,5f001a0e6aa8962a0d5a3ee2409f3169,,412-networks-inc
8517,mazrica,,11 - 50,1.617686,2,1.169743,venture_a,Early Stage Venture,3.0,,crunchbase,Tokyo,Japan,Japan,,,DNX Ventures;Archetype Ventures;Nissei Capital,,Tokyo,7b6b11100c52f948e30f2eaa59401c25,1410022,mazrica-inc
8518,The Honest Food & Co,,,0.75,1,0.75,venture_a,Early Stage Venture,1.0,,crunchbase,Melbourne,Australia,Oceania,"['Honest Food', 'Honest Foods']",,,"Bruttig, Michael",Victoria,1313521425045a3b9c56449b706d8223,3000,honest-food
8519,LoftSmart,,11 - 50,18.749993,4,14.0,venture_a,Early Stage Venture,4.0,,crunchbase,New York,United States,US-East,['LoftSmart'],New York,FJ Labs;AngelPad;Red Sea Ventures;Tusk Ventures,,New York,d6015408b73fa8c10df3bd9c5ee0917e,10012,loftsmart
8520,Better.com,,1001 - 5000,205.0,4,600.0,venture_c,Late Stage Venture,11.0,,crunchbase,New York,United States,,"['Better', 'Better.com']",,Ally Financial;Kleiner Perkins;Pine Brook Partners;Goldman Sachs;Citigroup;American Express Ventures;Activant Capital;9Yards Capital;Healthcare of Ontario Pension Plan (HOOPP);Ping An Global Voyager Fund;AGNC Ventures,,New York,020b85aed7d28d9f3c5784f3c8e7d9cc,,bettermortgage
8521,NewtonX,,11 - 50,15.0,3,12.0,venture_a,Early Stage Venture,6.0,,crunchbase,New York,United States,US-East,,New York,Two Sigma Ventures;Switch Ventures;Company Ventures;Third Prime;Xfund,"Valdich, Luis",New York,26c4fe0de70808acd1f48b249348f87d,10017,newtonx
8522,Transit,,11 - 50,26.630106,4,17.5,venture_b,Early Stage Venture,5.0,,crunchbase,Montreal,Canada,Canada,,,Jaguar Land Rover;Accel;Real Ventures;Alliance Ventures;InMotion Ventures,,Quebec,57fedf03da450bd93dae16f5d79eb0b0,H2T 1X3,transit
8523,ReadCoor,,11 - 50,52.5,4,27.0,venture_b,Early Stage Venture,3.0,,crunchbase,Cambridge,United States,,,,Decheng Capital;Pavilion Capital,"Wyss, Hansjörg",Massachusetts,f8e81727cb169bf2dfea6b9866efe3a2,02139-3789,readcoor
8524,RiverRidge Rethinking Resources,,1 - 10,13.015749,1,13.015749,venture_unknown,Late Stage Venture,1.0,,crunchbase,Garvagh,United Kingdom,UK&I,['RiverRidge Recycling'],,Business Growth Fund,,Coleraine,0c43abf02e6587f68f2f183d28445549,BT51 5HF,riverridge-recycling
8525,OTC Exchange Network,,11 - 50,13.5,2,10.5,venture_b,Early Stage Venture,,,crunchbase,San Francisco,United States,US-West,,Northern California,,,California,4dcee777ba017426b11eb724b67b8ad1,94133,otc-exchange-network-otcxn
8526,Garden Girl,,,0.700584,1,0.700584,venture_unknown,Late Stage Venture,1.0,,crunchbase,Åtvidaberg,Sweden,Nordics,,,Almi Invest,,Ostergotlands Lan,414c4269d5309c218d2417c853641974,59794,garden-girl
8527,AgriData,,1 - 10,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Grand Forks,United States,US-Central,,Heartland,Fusion Fund,,North Dakota,1d26c9e1ed60878e0a958d2cc8bd1a71, 58202,agridata-2
8528,GROOVE X,,51 - 100,79.654537,4,38.666438,venture_a,Early Stage Venture,9.0,,crunchbase,Tokyo,Japan,Japan,['GX'],,Mirai Creation Fund;Line Corporation;AmTRAN Technology;OSG Corporation;SMBC Venture Capital;Dai-ichi Seiko;Shenzhen Capital Group;Global Catalyst Partners;Innovation Network Corporation of Japan,,Tokyo,e0affe25064ae71315d199320e66f7a3,103-0012,groove-x-inc
8529,Algaia,,11 - 50,4.683758,3,4.683758,venture_unknown,Late Stage Venture,1.0,,crunchbase,Lannilis,France,WEM,,,Maabarot Products,,Bretagne,31656819a53d001020dbbc1547a06d16,29870,algaia
8530,ZMlearn.com,,101 - 250,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Shanghai,China,Greater China,,,Huasheng Capital,,Shanghai,2757d0e40ab074b103f321c557abc9ce,,zmlearn-com
8531,Jenrin Discovery,,,0.52,10,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Philadelphia,United States,US-East,,Greater Philadelphia,BioAdvance,,Pennsylvania,14b3438a27480d757dd7e1ea4c14388e,19104,jenrin-discovery
8532,Hongyuan Era Sports,,,44.99117,1,44.99117,venture_unknown,Late Stage Venture,2.0,,crunchbase,Beijing,China,Greater China,,,Principle Capital Holdings;Shanghai Elegant Investment,,Beijing,9ecd25634f8144387c3b51bddf966efb,,hongyuan-era-sports
8533,sync2ad,,11 - 50,2.244039,1,2.244039,venture_unknown,Late Stage Venture,2.0,,crunchbase,Sèvres,France,WEM,,,Entrepreneur Venture;Idinvest Partners,,Ile-de-France,31495fe19c9d6789a4acdbc831095883,92316,sync2television
